Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandra,2021-01-21 21:13:30,00:00:14,Autoplayed: user action: None; ,My Next Guest Needs No Introduction With David Letterman: JAY-Z_hook_07_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:14,00:00:14,SE (Sweden)
Alexandra,2021-01-21 21:13:15,00:00:08,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2021-01-21 20:06:34,00:00:05,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Landmarks (Episode 23),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,Not latest view,SE (Sweden)
Alexandra,2021-01-21 19:45:26,00:21:06,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: The Perfect Cocktail (Episode 22),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:06,00:21:06,SE (Sweden)
Alexandra,2021-01-21 19:24:09,00:21:15,,How I Met Your Mother: Season 6: Hopeless (Episode 21),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-21 12:40:01,00:01:18,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Hopeless (Episode 21),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:01:18,Not latest view,SE (Sweden)
Alexandra,2021-01-21 12:19:22,00:20:24,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: The Exploding Meatball Sub (Episode 20),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:44,00:21:44,SE (Sweden)
Alexandra,2021-01-21 12:18:15,00:01:05,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Legendaddy (Episode 19),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-21 12:05:07,00:00:08,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:08,00:00:08,SE (Sweden)
Alexandra,2021-01-20 09:51:28,00:20:13,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Legendaddy (Episode 19),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:13,Not latest view,SE (Sweden)
Alexandra,2021-01-20 09:42:40,00:08:30,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: A Change of Heart (Episode 18),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:21,00:21:21,SE (Sweden)
Alexandra,2021-01-20 09:42:12,00:00:26,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Garbage Island (Episode 17),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-19 20:59:23,00:00:11,Autoplayed: user action: None; ,Sune på bilsemester,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:11,Not latest view,SE (Sweden)
Alexandra,2021-01-19 18:57:13,01:30:02,Autoplayed: user action: Unspecified; ,The Anderssons in Greece,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,01:30:02,01:30:02,SE (Sweden)
Alexandra,2021-01-19 18:35:35,00:20:50,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Garbage Island (Episode 17),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:50,Not latest view,SE (Sweden)
Alexandra,2021-01-19 18:14:18,00:21:16,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Desperation Day (Episode 16),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-19 17:53:09,00:21:08,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Oh Honey (Episode 15),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:08,00:21:08,SE (Sweden)
Alexandra,2021-01-19 17:32:03,00:21:00,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Last Words (Episode 14),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:12,00:21:12,SE (Sweden)
Alexandra,2021-01-19 17:10:46,00:21:16,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Bad News (Episode 13),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-19 16:49:57,00:20:47,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: False Positive (Episode 12),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:47,00:20:47,SE (Sweden)
Alexandra,2021-01-19 16:34:50,00:15:04,,How I Met Your Mother: Season 6: The Mermaid Theory (Episode 11),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-19 13:28:31,00:06:18,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: The Mermaid Theory (Episode 11),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:06:18,Not latest view,SE (Sweden)
Alexandra,2021-01-19 13:11:10,00:17:18,,How I Met Your Mother: Season 6: Blitzgiving (Episode 10),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-19 10:01:09,00:03:58,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Blitzgiving (Episode 10),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:03:58,Not latest view,SE (Sweden)
Alexandra,2021-01-19 09:52:19,00:08:47,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Glitter (Episode 9),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:07,00:21:07,SE (Sweden)
Alexandra,2021-01-18 13:02:01,00:12:26,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Glitter (Episode 9),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:12:26,Not latest view,SE (Sweden)
Alexandra,2021-01-18 12:52:38,00:09:21,,How I Met Your Mother: Season 6: Natural History (Episode 8),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:12,00:21:12,SE (Sweden)
Alexandra,2021-01-16 22:07:05,00:11:46,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Natural History (Episode 8),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:11:53,Not latest view,SE (Sweden)
Alexandra,2021-01-16 21:45:48,00:21:16,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Canning Randy (Episode 7),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-16 21:24:43,00:21:03,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Baby Talk (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:10,00:21:10,SE (Sweden)
Alexandra,2021-01-16 21:03:31,00:21:11,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Architect of Destruction (Episode 5),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-16 20:42:20,00:21:10,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Subway Wars (Episode 4),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:14,00:21:14,SE (Sweden)
Alexandra,2021-01-16 20:21:03,00:21:15,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Unfinished (Episode 3),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-16 20:20:42,00:00:08,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Cleaning House (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:47,00:21:47,SE (Sweden)
Alexandra,2021-01-16 20:20:22,00:00:16,Autoplayed: user action: None; ,Season 1 Trailer: Connected,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:16,Not latest view,SE (Sweden)
Alexandra,2021-01-16 20:19:48,00:00:09,Autoplayed: user action: None; ,Disenchantment: Part 1 Podular: STRAIGHTFORWARD / Comedy - Fantasy - Adventure,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:09,00:00:09,SE (Sweden)
Alexandra,2021-01-15 16:38:14,00:13:18,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 6: Cleaning House (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:51,Not latest view,SE (Sweden)
Alexandra,2021-01-15 12:25:54,00:07:36,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Cleaning House (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:07:36,Not latest view,SE (Sweden)
Alexandra,2021-01-15 12:14:22,00:11:30,,How I Met Your Mother: Season 6: Big Days (Episode 1),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-14 21:32:25,00:09:47,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Big Days (Episode 1),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:09:47,Not latest view,SE (Sweden)
Alexandra,2021-01-14 21:11:13,00:21:11,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Doppelgangers (Episode 24),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-14 20:50:37,00:20:36,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: The Wedding Bride (Episode 23),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:38,00:20:38,SE (Sweden)
Alexandra,2021-01-14 20:19:20,00:21:31,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Robots Vs. Wrestlers (Episode 22),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:31,00:21:31,SE (Sweden)
Alexandra,2021-01-14 19:58:05,00:21:14,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Twin Beds (Episode 21),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:17,00:21:17,SE (Sweden)
Alexandra,2021-01-14 19:24:02,00:21:10,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Home Wreckers (Episode 20),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:10,00:21:10,SE (Sweden)
Alexandra,2021-01-14 19:14:38,00:09:22,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Zoo or False (Episode 19),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:14,00:21:14,SE (Sweden)
Alexandra,2021-01-14 19:14:31,00:00:04,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Zoo or False (Episode 19),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:11:56,Not latest view,SE (Sweden)
Alexandra,2021-01-14 13:16:36,00:11:52,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Zoo or False (Episode 19),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:11:52,Not latest view,SE (Sweden)
Alexandra,2021-01-14 12:58:41,00:17:52,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-14 12:57:52,00:00:38,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:03:27,Not latest view,SE (Sweden)
Alexandra,2021-01-14 06:40:32,00:00:13,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:13,Not latest view,SE (Sweden)
Alexandra,2021-01-13 20:44:06,00:02:45,,The Crown (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:02:45,Not latest view,SE (Sweden)
Alexandra,2021-01-13 20:41:20,00:02:44,,Season 1 Trailer: Bridgerton,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:02:44,Not latest view,SE (Sweden)
Alexandra,2021-01-13 20:39:02,00:02:17,Autoplayed: user action: None; ,Part 1 Trailer: Lupin,TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:02:17,00:02:17,SE (Sweden)
Alexandra,2021-01-13 19:39:49,00:59:08,Autoplayed: user action: Unspecified; ,Genius of the Modern World: Season 1: Freud (Episode 3),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:59:08,00:59:08,SE (Sweden)
Alexandra,2021-01-13 14:11:17,00:02:48,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:02:48,Not latest view,SE (Sweden)
Alexandra,2021-01-13 13:50:04,00:21:07,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Of Course (Episode 17),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:11,00:21:11,SE (Sweden)
Alexandra,2021-01-13 13:28:50,00:21:13,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Hooked (Episode 16),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:13,00:21:13,SE (Sweden)
Alexandra,2021-01-13 13:07:49,00:20:59,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Rabbit or Duck (Episode 15),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:02,00:21:02,SE (Sweden)
Alexandra,2021-01-13 12:46:40,00:21:08,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Perfect Week (Episode 14),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-13 12:28:03,00:18:35,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Jenkins (Episode 13),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:13,00:21:13,SE (Sweden)
Alexandra,2021-01-12 20:47:24,01:33:44,,The Last Witch Hunter,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,01:33:44,01:33:44,SE (Sweden)
Alexandra,2021-01-12 20:46:26,00:00:38,Autoplayed: user action: None; ,The Last Witch Hunter_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:38,00:00:38,SE (Sweden)
Alexandra,2021-01-12 20:46:18,00:00:05,Autoplayed: user action: None; ,Land of the Lost_hook_04_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:05,00:00:05,SE (Sweden)
Alexandra,2021-01-12 20:45:51,00:00:17,Autoplayed: user action: None; ,The Space Between Us_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:17,00:00:17,SE (Sweden)
Alexandra,2021-01-12 20:45:40,00:00:09,Autoplayed: user action: None; ,Teenage Mutant Ninja Turtles_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:09,00:00:09,SE (Sweden)
Alexandra,2021-01-12 20:44:36,00:00:53,Autoplayed: user action: None; ,Børning 2_hooks_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:53,00:00:53,SE (Sweden)
Alexandra,2021-01-12 20:44:29,00:00:04,Autoplayed: user action: None; ,Mechanic: Resurrection_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:04,00:00:04,SE (Sweden)
Alexandra,2021-01-12 20:44:05,00:00:10,Autoplayed: user action: None; ,The Siege of Jadotville (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2021-01-12 20:43:46,00:00:16,Autoplayed: user action: None; ,Spectral (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:16,00:00:16,SE (Sweden)
Alexandra,2021-01-12 20:43:38,00:00:06,Autoplayed: user action: None; ,Shaft (Trailer),TRAILER,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:06,00:00:06,SE (Sweden)
Alexandra,2021-01-12 20:43:18,00:00:10,Autoplayed: user action: None; ,London Has Fallen_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2021-01-12 20:43:00,00:00:07,Autoplayed: user action: None; ,Due Date_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
Alexandra,2021-01-12 20:42:36,00:00:22,Autoplayed: user action: None; ,Børning_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:22,00:00:22,SE (Sweden)
Alexandra,2021-01-12 20:42:22,00:00:10,Autoplayed: user action: None; ,Sniper: Legacy_hook_04_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2021-01-12 20:41:28,00:00:38,Autoplayed: user action: None; ,The Fast and the Furious_hook_05_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:38,00:00:38,SE (Sweden)
Alexandra,2021-01-12 20:41:06,00:00:10,Autoplayed: user action: None; ,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn)_hook_03_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:10,00:00:10,SE (Sweden)
Alexandra,2021-01-12 20:40:12,00:00:31,Autoplayed: user action: None; ,Alexander: Director's Cut_hook_02_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:31,00:00:31,SE (Sweden)
Alexandra,2021-01-12 20:39:12,00:00:26,Autoplayed: user action: None; ,American Sniper_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:26,00:00:26,SE (Sweden)
Alexandra,2021-01-12 20:38:31,00:00:22,Autoplayed: user action: None; ,Fury_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:22,00:00:22,SE (Sweden)
Alexandra,2021-01-12 20:38:01,00:00:21,Autoplayed: user action: None; ,Unbroken_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:21,00:00:21,SE (Sweden)
Alexandra,2021-01-12 20:37:09,00:00:43,Autoplayed: user action: None; ,Unbroken_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:43,Not latest view,SE (Sweden)
Alexandra,2021-01-12 20:32:39,00:00:42,Autoplayed: user action: None; ,The Bourne Identity_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:42,00:00:42,SE (Sweden)
Alexandra,2021-01-12 20:32:20,00:00:07,Autoplayed: user action: None; ,The 12th Man_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
Alexandra,2021-01-12 20:28:12,00:00:07,,Jack Reacher,,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:07,00:00:07,SE (Sweden)
Alexandra,2021-01-12 20:27:53,00:00:18,Autoplayed: user action: None; ,Jack Reacher_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:18,00:00:18,SE (Sweden)
Alexandra,2021-01-12 15:21:19,00:02:38,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Jenkins (Episode 13),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:02:38,Not latest view,SE (Sweden)
Alexandra,2021-01-12 15:10:49,00:10:10,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Girls Vs. Suits (Episode 12),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:22:06,00:22:06,SE (Sweden)
Alexandra,2021-01-12 12:37:08,00:09:31,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Girls Vs. Suits (Episode 12),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:09:31,Not latest view,SE (Sweden)
Alexandra,2021-01-12 12:16:02,00:21:05,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Last Cigarette Ever (Episode 11),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:05,00:21:05,SE (Sweden)
Alexandra,2021-01-12 11:54:30,00:21:30,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: The Window (Episode 10),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:30,00:21:30,SE (Sweden)
Alexandra,2021-01-12 11:45:07,00:09:18,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Slapsgiving 2: Revenge of the Slap (Episode 9),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:11,00:21:11,SE (Sweden)
Alexandra,2021-01-11 19:35:49,00:00:01,,Genius of the Modern World: Season 1: Freud (Episode 3),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:01,Not latest view,SE (Sweden)
Alexandra,2021-01-11 18:27:37,00:59:02,Autoplayed: user action: Unspecified; ,Genius of the Modern World: Season 1: Nietzsche (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:59:02,00:59:02,SE (Sweden)
Alexandra,2021-01-11 14:02:03,00:11:55,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Slapsgiving 2: Revenge of the Slap (Episode 9),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:11:58,Not latest view,SE (Sweden)
Alexandra,2021-01-11 14:01:34,00:00:10,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: The Playbook (Episode 8),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:37,00:21:37,SE (Sweden)
Alexandra,2021-01-10 20:56:57,00:15:21,,How I Met Your Mother: Season 5: The Playbook (Episode 8),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:17:38,Not latest view,SE (Sweden)
Alexandra,2021-01-10 20:54:38,00:02:11,,How I Met Your Mother: Season 5: The Playbook (Episode 8),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:02:18,Not latest view,SE (Sweden)
Alexandra,2021-01-10 20:32:03,00:21:13,,How I Met Your Mother: Season 5: The Rough Patch (Episode 7),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:13,00:21:13,SE (Sweden)
Alexandra,2021-01-10 20:11:11,00:20:50,,How I Met Your Mother: Season 5: Bagpipes (Episode 6),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:59,00:20:59,SE (Sweden)
Alexandra,2021-01-10 19:50:09,00:21:01,,How I Met Your Mother: Season 5: Duel Citizenship (Episode 5),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:12,00:21:12,SE (Sweden)
Alexandra,2021-01-10 19:29:16,00:20:51,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: The Sexless Innkeeper (Episode 4),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:59,00:20:59,SE (Sweden)
Alexandra,2021-01-10 19:08:00,00:21:15,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Robin 101 (Episode 3),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-10 18:50:49,00:17:09,,How I Met Your Mother: Season 5: Double Date (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:17,00:21:17,SE (Sweden)
Alexandra,2021-01-09 22:14:30,00:04:08,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Double Date (Episode 2),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:04:11,Not latest view,SE (Sweden)
Alexandra,2021-01-09 21:53:47,00:20:36,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 5: Definitions (Episode 1),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:44,00:20:44,SE (Sweden)
Alexandra,2021-01-09 21:32:31,00:21:15,Autoplayed: user action: None; ,How I Met Your Mother: Season 4: The Leap (Episode 24),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:15,00:21:15,SE (Sweden)
Alexandra,2021-01-09 21:11:16,00:21:13,Autoplayed: user action: None; ,How I Met Your Mother: Season 4: As Fast as She Can (Episode 23),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:21:16,00:21:16,SE (Sweden)
Alexandra,2021-01-09 20:54:16,00:16:56,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 4: Right Place Right Time (Episode 22),,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:20:53,00:20:53,SE (Sweden)
Alexandra,2021-01-09 20:50:11,00:00:19,Autoplayed: user action: None; ,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,Samsung CE 2020 Nike-L UHD TV (2G) Smart TV,00:00:19,00:00:19,SE (Sweden)
